Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,146,what sampling method ensure that every member of the sample have an equal chance of be pick,generalization,simple random sampling,-1
1,Statistics,150,what sampling method ensure that every member of the sample have an equal chance of be pick,randomization,simple random sampling,1
1,Statistics,153,what sampling method ensure that every member of the sample have an equal chance of be pick,simple random sampling,simple random sampling,1
1,Statistics,158,what sampling method ensure that every member of the sample have an equal chance of be pick,randomization,simple random sampling,1
1,Statistics,174,what sampling method ensure that every member of the sample have an equal chance of be pick,random sample,simple random sampling,1
1,Statistics,183,what sampling method ensure that every member of the sample have an equal chance of be pick,confound,simple random sampling,-1
1,Statistics,193,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,211,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,213,what sampling method ensure that every member of the sample have an equal chance of be pick,random sample,simple random sampling,1
1,Statistics,221,what sampling method ensure that every member of the sample have an equal chance of be pick,srs simple random sampling,simple random sampling,1
1,Statistics,237,what sampling method ensure that every member of the sample have an equal chance of be pick,randomization,simple random sampling,1
1,Statistics,244,what sampling method ensure that every member of the sample have an equal chance of be pick,random,simple random sampling,1
1,Statistics,255,what sampling method ensure that every member of the sample have an equal chance of be pick,rand,simple random sampling,-1
1,Statistics,262,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,269,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,275,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,280,what sampling method ensure that every member of the sample have an equal chance of be pick,random sample be the sam,simple random sampling,1
1,Statistics,298,what sampling method ensure that every member of the sample have an equal chance of be pick,random sample,simple random sampling,1
1,Statistics,304,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,318,what sampling method ensure that every member of the sample have an equal chance of be pick,random,simple random sampling,1
1,Statistics,320,what sampling method ensure that every member of the sample have an equal chance of be pick,population,simple random sampling,-1
1,Statistics,322,what sampling method ensure that every member of the sample have an equal chance of be pick,random selection,simple random sampling,1
1,Statistics,332,what sampling method ensure that every member of the sample have an equal chance of be pick,random selection,simple random sampling,1
1,Statistics,339,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,352,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,360,what sampling method ensure that every member of the sample have an equal chance of be pick,randomization,simple random sampling,1
1,Statistics,361,what sampling method ensure that every member of the sample have an equal chance of be pick,random sampling,simple random sampling,1
1,Statistics,101,over- or under representation of some group in the population produce a bias,sample,selection bias,-1
1,Statistics,111,over- or under representation of some group in the population produce a bias,sample,selection bias,-1
1,Statistics,113,over- or under representation of some group in the population produce a bias,sample,selection bias,-1
1,Statistics,122,over- or under representation of some group in the population produce a bias,sample,selection bias,-1
1,Statistics,138,over- or under representation of some group in the population produce a bias,response,selection bias,-1
1,Statistics,146,over- or under representation of some group in the population produce a bias,generalization,selection bias,-1
1,Statistics,150,over- or under representation of some group in the population produce a bias,unfair,selection bias,-1
1,Statistics,153,over- or under representation of some group in the population produce a bias,significant,selection bias,-1
1,Statistics,158,over- or under representation of some group in the population produce a bias,cultural,selection bias,-1
1,Statistics,174,over- or under representation of some group in the population produce a bias,popu,selection bias,-1
1,Statistics,183,over- or under representation of some group in the population produce a bias,represenative,selection bias,-1
1,Statistics,193,over- or under representation of some group in the population produce a bias,un,selection bias,-1
1,Statistics,211,over- or under representation of some group in the population produce a bias,representation,selection bias,-1
1,Statistics,213,over- or under representation of some group in the population produce a bias,selective,selection bias,0
1,Statistics,221,over- or under representation of some group in the population produce a bias,confound,selection bias,-1
1,Statistics,237,over- or under representation of some group in the population produce a bias,over,selection bias,-1
1,Statistics,244,over- or under representation of some group in the population produce a bias,sample,selection bias,-1
1,Statistics,255,over- or under representation of some group in the population produce a bias,convi,selection bias,-1
1,Statistics,262,over- or under representation of some group in the population produce a bias,0,selection bias,-1
1,Statistics,269,over- or under representation of some group in the population produce a bias,selection,selection bias,1
1,Statistics,275,over- or under representation of some group in the population produce a bias,misrepresentation,selection bias,-1
1,Statistics,280,over- or under representation of some group in the population produce a bias,0,selection bias,-1
1,Statistics,298,over- or under representation of some group in the population produce a bias,population,selection bias,-1
1,Statistics,304,over- or under representation of some group in the population produce a bias,representation,selection bias,-1
1,Statistics,318,over- or under representation of some group in the population produce a bias,0,selection bias,-1
1,Statistics,320,over- or under representation of some group in the population produce a bias,representation,selection bias,-1
1,Statistics,322,over- or under representation of some group in the population produce a bias,representative,selection bias,-1
1,Statistics,332,over- or under representation of some group in the population produce a bias,population,selection bias,-1
1,Statistics,339,over- or under representation of some group in the population produce a bias,generalization,selection bias,-1
1,Statistics,352,over- or under representation of some group in the population produce a bias,population,selection bias,-1
1,Statistics,360,over- or under representation of some group in the population produce a bias,sample,selection bias,-1
1,Statistics,361,over- or under representation of some group in the population produce a bias,skew,selection bias,-1
1,Statistics,101,what kind of bias can be produce by participant unwillingness to participate,mis,nonresponse bias,-1
1,Statistics,111,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
1,Statistics,113,what kind of bias can be produce by participant unwillingness to participate,0,nonresponse bias,-1
1,Statistics,122,what kind of bias can be produce by participant unwillingness to participate,response bias,nonresponse bias,-1
1,Statistics,138,what kind of bias can be produce by participant unwillingness to participate,no response,nonresponse bias,1
1,Statistics,146,what kind of bias can be produce by participant unwillingness to participate,they will try to finish quickly,nonresponse bias,-1
1,Statistics,150,what kind of bias can be produce by participant unwillingness to participate,0,nonresponse bias,-1
1,Statistics,153,what kind of bias can be produce by participant unwillingness to participate,non responsee bias,nonresponse bias,1
1,Statistics,158,what kind of bias can be produce by participant unwillingness to participate,0,nonresponse bias,-1
1,Statistics,174,what kind of bias can be produce by participant unwillingness to participate,incorrect response,nonresponse bias,-1
1,Statistics,183,what kind of bias can be produce by participant unwillingness to participate,confirmation,nonresponse bias,-1
1,Statistics,193,what kind of bias can be produce by participant unwillingness to participate,sample bias,nonresponse bias,-1
1,Statistics,211,what kind of bias can be produce by participant unwillingness to participate,nonpresent,nonresponse bias,-1
1,Statistics,213,what kind of bias can be produce by participant unwillingness to participate,idk,nonresponse bias,-1
1,Statistics,221,what kind of bias can be produce by participant unwillingness to participate,idk,nonresponse bias,-1
1,Statistics,237,what kind of bias can be produce by participant unwillingness to participate,un,nonresponse bias,-1
1,Statistics,244,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
1,Statistics,255,what kind of bias can be produce by participant unwillingness to participate,non respnose,nonresponse bias,1
1,Statistics,262,what kind of bias can be produce by participant unwillingness to participate,nonresponse bias,nonresponse bias,1
1,Statistics,269,what kind of bias can be produce by participant unwillingness to participate,unresponsive bias,nonresponse bias,1
1,Statistics,275,what kind of bias can be produce by participant unwillingness to participate,nonresponse bias,nonresponse bias,1
1,Statistics,280,what kind of bias can be produce by participant unwillingness to participate,unwilling bias,nonresponse bias,-1
1,Statistics,298,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
1,Statistics,304,what kind of bias can be produce by participant unwillingness to participate,unresponsive bias,nonresponse bias,1
1,Statistics,318,what kind of bias can be produce by participant unwillingness to participate,nonresponse,nonresponse bias,1
1,Statistics,320,what kind of bias can be produce by participant unwillingness to participate,unwillingness,nonresponse bias,-1
1,Statistics,322,what kind of bias can be produce by participant unwillingness to participate,noresponse bias,nonresponse bias,1
1,Statistics,332,what kind of bias can be produce by participant unwillingness to participate,response bias,nonresponse bias,-1
1,Statistics,339,what kind of bias can be produce by participant unwillingness to participate,I do not remember,nonresponse bias,-1
1,Statistics,352,what kind of bias can be produce by participant unwillingness to participate,0,nonresponse bias,-1
1,Statistics,360,what kind of bias can be produce by participant unwillingness to participate,non response,nonresponse bias,1
1,Statistics,361,what kind of bias can be produce by participant unwillingness to participate,hindsight,nonresponse bias,-1
1,Statistics,101,what kind of bias can arise if the researcher ask mislead question,question bias mislead bias,response bias,-1
1,Statistics,111,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,113,what kind of bias can arise if the researcher ask mislead question,question,response bias,-1
1,Statistics,122,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,138,what kind of bias can arise if the researcher ask mislead question,answer bias because they be lead to answer a question that may not apply to they such as the coworker problem,response bias,-1
1,Statistics,146,what kind of bias can arise if the researcher ask mislead question,lead bias,response bias,-1
1,Statistics,150,what kind of bias can arise if the researcher ask mislead question,lead bias,response bias,-1
1,Statistics,153,what kind of bias can arise if the researcher ask mislead question,non conform bias,response bias,-1
1,Statistics,158,what kind of bias can arise if the researcher ask mislead question,0,response bias,-1
1,Statistics,174,what kind of bias can arise if the researcher ask mislead question,I can not recall,response bias,-1
1,Statistics,183,what kind of bias can arise if the researcher ask mislead question,they can be force to come up with an answer even if they do not feel that way,response bias,-1
1,Statistics,193,what kind of bias can arise if the researcher ask mislead question,information bias,response bias,-1
1,Statistics,211,what kind of bias can arise if the researcher ask mislead question,systematic bias,response bias,-1
1,Statistics,213,what kind of bias can arise if the researcher ask mislead question,confirmation bias,response bias,-1
1,Statistics,221,what kind of bias can arise if the researcher ask mislead question,word,response bias,-1
1,Statistics,237,what kind of bias can arise if the researcher ask mislead question,under bias,response bias,-1
1,Statistics,244,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,255,what kind of bias can arise if the researcher ask mislead question,respone bias,response bias,1
1,Statistics,262,what kind of bias can arise if the researcher ask mislead question,bias toward,response bias,-1
1,Statistics,269,what kind of bias can arise if the researcher ask mislead question,selection,response bias,-1
1,Statistics,275,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,280,what kind of bias can arise if the researcher ask mislead question,confirmation bias,response bias,-1
1,Statistics,298,what kind of bias can arise if the researcher ask mislead question,wording bias,response bias,-1
1,Statistics,304,what kind of bias can arise if the researcher ask mislead question,a misleading question could assume there be,response bias,-1
1,Statistics,318,what kind of bias can arise if the researcher ask mislead question,nonresponse,response bias,-1
1,Statistics,320,what kind of bias can arise if the researcher ask mislead question,mislead,response bias,-1
1,Statistics,322,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,332,what kind of bias can arise if the researcher ask mislead question,lead bias,response bias,-1
1,Statistics,339,what kind of bias can arise if the researcher ask mislead question,confirmation,response bias,-1
1,Statistics,352,what kind of bias can arise if the researcher ask mislead question,pressured bias from a leading question,response bias,-1
1,Statistics,360,what kind of bias can arise if the researcher ask mislead question,response,response bias,1
1,Statistics,361,what kind of bias can arise if the researcher ask mislead question,mi,response bias,-1
1,Statistics,101,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,synthe,stratified sampling,-1
1,Statistics,111,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratified sampling,stratified sampling,1
1,Statistics,113,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,subgroup sampling,stratified sampling,-1
1,Statistics,122,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratify sample,stratified sampling,1
1,Statistics,138,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,group,stratified sampling,-1
1,Statistics,146,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,characteristic sampling,stratified sampling,-1
1,Statistics,150,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratify,stratified sampling,1
1,Statistics,153,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,random sampling,stratified sampling,-1
1,Statistics,158,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,randomization,stratified sampling,-1
1,Statistics,174,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,sr0,stratified sampling,-1
1,Statistics,183,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,experi,stratified sampling,-1
1,Statistics,193,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,sectional sampling,stratified sampling,-1
1,Statistics,211,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,0,stratified sampling,-1
1,Statistics,213,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratafie,stratified sampling,1
1,Statistics,221,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratify,stratified sampling,1
1,Statistics,237,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,randomization,stratified sampling,-1
1,Statistics,244,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,random,stratified sampling,-1
1,Statistics,255,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,split sample,stratified sampling,-1
1,Statistics,262,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,srs simple random sampling,stratified sampling,-1
1,Statistics,269,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,0,stratified sampling,-1
1,Statistics,275,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,simple random sampling,stratified sampling,-1
1,Statistics,280,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratify sample,stratified sampling,1
1,Statistics,298,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,simple random sample,stratified sampling,-1
1,Statistics,304,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,random sampling,stratified sampling,-1
1,Statistics,318,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,represen,stratified sampling,-1
1,Statistics,320,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,random,stratified sampling,-1
1,Statistics,322,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,select sa,stratified sampling,-1
1,Statistics,332,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,selective sampling,stratified sampling,-1
1,Statistics,339,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,simple random sampling,stratified sampling,-1
1,Statistics,352,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,split sampl,stratified sampling,-1
1,Statistics,360,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,group,stratified sampling,-1
1,Statistics,361,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,random sampling,stratified sampling,-1
1,Physics,107,how thin can a fiber optic be,as thin as a hair,as thin as a human hair,1
1,Physics,114,how thin can a fiber optic be,human hair,as thin as a human hair,1
1,Physics,116,how thin can a fiber optic be,0,as thin as a human hair,-1
1,Physics,121,how thin can a fiber optic be,thin than a piece of human hair,as thin as a human hair,1
1,Physics,136,how thin can a fiber optic be,50 micron,as thin as a human hair,-1
1,Physics,139,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,152,how thin can a fiber optic be,1 photon,as thin as a human hair,-1
1,Physics,154,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,162,how thin can a fiber optic be,as thin as human hair,as thin as a human hair,1
1,Physics,190,how thin can a fiber optic be,as thin as a piece of hair,as thin as a human hair,1
1,Physics,194,how thin can a fiber optic be,very thin I do not remember the specific or the detail that be say,as thin as a human hair,-1
1,Physics,214,how thin can a fiber optic be,like hair,as thin as a human hair,1
1,Physics,217,how thin can a fiber optic be,human hair,as thin as a human hair,1
1,Physics,228,how thin can a fiber optic be,extremely thin almost as thin as human hair,as thin as a human hair,1
1,Physics,233,how thin can a fiber optic be,as thin as a strand of hair,as thin as a human hair,1
1,Physics,241,how thin can a fiber optic be,hair thickness,as thin as a human hair,1
1,Physics,251,how thin can a fiber optic be,as thin as light allow,as thin as a human hair,-1
1,Physics,256,how thin can a fiber optic be,very thin,as thin as a human hair,-1
1,Physics,264,how thin can a fiber optic be,very thin,as thin as a human hair,-1
1,Physics,273,how thin can a fiber optic be,thin as human hair,as thin as a human hair,1
1,Physics,277,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,296,how thin can a fiber optic be,0,as thin as a human hair,-1
1,Physics,309,how thin can a fiber optic be,very I do not remember,as thin as a human hair,-1
1,Physics,313,how thin can a fiber optic be,very thin,as thin as a human hair,-1
1,Physics,335,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,343,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,347,how thin can a fiber optic be,hair,as thin as a human hair,1
1,Physics,350,how thin can a fiber optic be,it be invisible to the eye,as thin as a human hair,-1
1,Physics,458,how thin can a fiber optic be,very thin,as thin as a human hair,-1
1,Physics,468,how thin can a fiber optic be,very thin,as thin as a human hair,-1
1,Physics,107,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,114,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,116,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,121,a common application of laser in medicine be,laser optic surgery remove tumor,remove skin discoloration or tumor,1
1,Physics,136,a common application of laser in medicine be,removal of tumor,remove skin discoloration or tumor,1
1,Physics,139,a common application of laser in medicine be,remove skin tag,remove skin discoloration or tumor,0
1,Physics,152,a common application of laser in medicine be,to perform surgery,remove skin discoloration or tumor,-1
1,Physics,154,a common application of laser in medicine be,lasik surgery as well as use for remove tumor and other such us,remove skin discoloration or tumor,1
1,Physics,162,a common application of laser in medicine be,lasik surgery,remove skin discoloration or tumor,1
1,Physics,190,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,194,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,214,a common application of laser in medicine be,lasik eye surgery and to remove tumor,remove skin discoloration or tumor,1
1,Physics,217,a common application of laser in medicine be,lasik surgery,remove skin discoloration or tumor,1
1,Physics,228,a common application of laser in medicine be,lasic eye surgery and remove other tumor also remove wart,remove skin discoloration or tumor,1
1,Physics,233,a common application of laser in medicine be,lasic eye surgery they use laser to correct people eye vision t,remove skin discoloration or tumor,1
1,Physics,241,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,251,a common application of laser in medicine be,lasic eye surgery,remove skin discoloration or tumor,1
1,Physics,256,a common application of laser in medicine be,laser eye surgery,remove skin discoloration or tumor,1
1,Physics,264,a common application of laser in medicine be,surgery such as lasik and remove skin discoloring,remove skin discoloration or tumor,1
1,Physics,273,a common application of laser in medicine be,lasik or eye surgery to remove tumor,remove skin discoloration or tumor,1
1,Physics,277,a common application of laser in medicine be,lasik eye surgery,remove skin discoloration or tumor,1
1,Physics,296,a common application of laser in medicine be,lasik eye surgery,remove skin discoloration or tumor,1
1,Physics,309,a common application of laser in medicine be,eye surgery,remove skin discoloration or tumor,1
1,Physics,313,a common application of laser in medicine be,lasik eye surgery,remove skin discoloration or tumor,1
1,Physics,335,a common application of laser in medicine be,lasik,remove skin discoloration or tumor,1
1,Physics,343,a common application of laser in medicine be,lasik blast tumor remove skin discoloration,remove skin discoloration or tumor,1
1,Physics,347,a common application of laser in medicine be,lasiks,remove skin discoloration or tumor,1
1,Physics,350,a common application of laser in medicine be,lasik surgery precise surgery tumor removal,remove skin discoloration or tumor,1
1,Physics,458,a common application of laser in medicine be,lasix,remove skin discoloration or tumor,1
1,Physics,468,a common application of laser in medicine be,lasik to remove tumor and for treatment,remove skin discoloration or tumor,1
1,Physics,107,what be the strategic defense initiative sdi commonly know as,star war initiative,the star war program,1
1,Physics,114,what be the strategic defense initiative sdi commonly know as,star war,the star war program,1
1,Physics,116,what be the strategic defense initiative sdi commonly know as,the star war initiative,the star war program,1
1,Physics,121,what be the strategic defense initiative sdi commonly know as,the star war plan,the star war program,1
1,Physics,136,what be the strategic defense initiative sdi commonly know as,I do not know,the star war program,-1
1,Physics,139,what be the strategic defense initiative sdi commonly know as,I do not know,the star war program,-1
1,Physics,152,what be the strategic defense initiative sdi commonly know as,the star war project,the star war program,1
1,Physics,154,what be the strategic defense initiative sdi commonly know as,star war,the star war program,1
1,Physics,162,what be the strategic defense initiative sdi commonly know as,use laser in the military,the star war program,-1
1,Physics,190,what be the strategic defense initiative sdi commonly know as,ronald reagan,the star war program,-1
1,Physics,194,what be the strategic defense initiative sdi commonly know as,I do not know,the star war program,-1
1,Physics,214,what be the strategic defense initiative sdi commonly know as,reagans program star war,the star war program,1
1,Physics,217,what be the strategic defense initiative sdi commonly know as,star war initiative,the star war program,1
1,Physics,228,what be the strategic defense initiative sdi commonly know as,starwars -reagan era program,the star war program,1
1,Physics,233,what be the strategic defense initiative sdi commonly know as,it be commonly know as,the star war program,-1
1,Physics,241,what be the strategic defense initiative sdi commonly know as,star war,the star war program,1
1,Physics,251,what be the strategic defense initiative sdi commonly know as,star war,the star war program,1
1,Physics,256,what be the strategic defense initiative sdi commonly know as,0,the star war program,-1
1,Physics,264,what be the strategic defense initiative sdi commonly know as,0,the star war program,-1
1,Physics,273,what be the strategic defense initiative sdi commonly know as,space laser or satal,the star war program,-1
1,Physics,277,what be the strategic defense initiative sdi commonly know as,star war,the star war program,1
1,Physics,296,what be the strategic defense initiative sdi commonly know as,star war plan,the star war program,1
1,Physics,309,what be the strategic defense initiative sdi commonly know as,star war program,the star war program,1
1,Physics,313,what be the strategic defense initiative sdi commonly know as,the,the star war program,-1
1,Physics,335,what be the strategic defense initiative sdi commonly know as,star war program,the star war program,1
1,Physics,343,what be the strategic defense initiative sdi commonly know as,the star war program,the star war program,1
1,Physics,347,what be the strategic defense initiative sdi commonly know as,0,the star war program,-1
1,Physics,350,what be the strategic defense initiative sdi commonly know as,something to do with the military and our d,the star war program,-1
1,Physics,458,what be the strategic defense initiative sdi commonly know as,weapon,the star war program,-1
1,Physics,468,what be the strategic defense initiative sdi commonly know as,star war defense go away after the cold war,the star war program,1
1,Physics,107,in 2014 where do the us navy test a laser weapon system,persian gulf,the persian gulf,1
1,Physics,114,in 2014 where do the us navy test a laser weapon system,the ocean water,the persian gulf,1
1,Physics,116,in 2014 where do the us navy test a laser weapon system,0,the persian gulf,-1
1,Physics,121,in 2014 where do the us navy test a laser weapon system,,the persian gulf,-1
1,Physics,136,in 2014 where do the us navy test a laser weapon system,I do not know,the persian gulf,-1
1,Physics,139,in 2014 where do the us navy test a laser weapon system,I do not know,the persian gulf,-1
1,Physics,152,in 2014 where do the us navy test a laser weapon system,space,the persian gulf,-1
1,Physics,154,in 2014 where do the us navy test a laser weapon system,the persian gulf,the persian gulf,1
1,Physics,162,in 2014 where do the us navy test a laser weapon system,,the persian gulf,-1
1,Physics,190,in 2014 where do the us navy test a laser weapon system,space,the persian gulf,-1
1,Physics,194,in 2014 where do the us navy test a laser weapon system,I think it say they test their laser weapon system in space,the persian gulf,-1
1,Physics,214,in 2014 where do the us navy test a laser weapon system,on target,the persian gulf,-1
1,Physics,217,in 2014 where do the us navy test a laser weapon system,panama,the persian gulf,-1
1,Physics,228,in 2014 where do the us navy test a laser weapon system,somewhere in the pacific ocean,the persian gulf,-1
1,Physics,233,in 2014 where do the us navy test a laser weapon system,they test it in war but,the persian gulf,-1
1,Physics,241,in 2014 where do the us navy test a laser weapon system,0,the persian gulf,-1
1,Physics,251,in 2014 where do the us navy test a laser weapon system,in space,the persian gulf,-1
1,Physics,256,in 2014 where do the us navy test a laser weapon system,pacific,the persian gulf,-1
1,Physics,264,in 2014 where do the us navy test a laser weapon system,the us test a laser system in,the persian gulf,-1
1,Physics,273,in 2014 where do the us navy test a laser weapon system,arabian sea,the persian gulf,0
1,Physics,277,in 2014 where do the us navy test a laser weapon system,the gulf coast,the persian gulf,-1
1,Physics,296,in 2014 where do the us navy test a laser weapon system,0,the persian gulf,-1
1,Physics,309,in 2014 where do the us navy test a laser weapon system,I do not remember,the persian gulf,-1
1,Physics,313,in 2014 where do the us navy test a laser weapon system,0,the persian gulf,-1
1,Physics,335,in 2014 where do the us navy test a laser weapon system,persian gulf,the persian gulf,1
1,Physics,343,in 2014 where do the us navy test a laser weapon system,the persian gulf,the persian gulf,1
1,Physics,347,in 2014 where do the us navy test a laser weapon system,persian gulf,the persian gulf,1
1,Physics,350,in 2014 where do the us navy test a laser weapon system,,the persian gulf,-1
1,Physics,458,in 2014 where do the us navy test a laser weapon system,in a different country,the persian gulf,-1
1,Physics,468,in 2014 where do the us navy test a laser weapon system,to cut,the persian gulf,-1
1,Physics,107,why be laser cheap than conventional missile,they only need to pay for the energy not all the material and labor missile need,because the only cost be the energy it take to make the laser,1
1,Physics,114,why be laser cheap than conventional missile,you only need to pay for the energy use to create the laser you do not need to manufacture/ store a missile,because the only cost be the energy it take to make the laser,1
1,Physics,116,why be laser cheap than conventional missile,the only cost be the energy the laser need,because the only cost be the energy it take to make the laser,1
1,Physics,121,why be laser cheap than conventional missile,they take less material,because the only cost be the energy it take to make the laser,0
1,Physics,136,why be laser cheap than conventional missile,they never run out,because the only cost be the energy it take to make the laser,-1
1,Physics,139,why be laser cheap than conventional missile,because they have less part to they,because the only cost be the energy it take to make the laser,-1
1,Physics,152,why be laser cheap than conventional missile,the only cost of a laser be the energy it take to produce it where with missle there be a lot of cost such as the material,because the only cost be the energy it take to make the laser,1
1,Physics,154,why be laser cheap than conventional missile,because the only cost associate with they be the cost to generate the power the laser use,because the only cost be the energy it take to make the laser,1
1,Physics,162,why be laser cheap than conventional missile,they be easy to produce,because the only cost be the energy it take to make the laser,-1
1,Physics,190,why be laser cheap than conventional missile,because all you need be energy for you have to store missile and get the part and make they,because the only cost be the energy it take to make the laser,1
1,Physics,194,why be laser cheap than conventional missile,because the only material they be pay for be the energy use for the laser,because the only cost be the energy it take to make the laser,1
1,Physics,214,why be laser cheap than conventional missile,they only use energy while missile need to be produce and make with time and materi,because the only cost be the energy it take to make the laser,1
1,Physics,217,why be laser cheap than conventional missile,they be cheap since only the energy have to be source,because the only cost be the energy it take to make the laser,1
1,Physics,228,why be laser cheap than conventional missile,the only cost be the energy use to produce the beam,because the only cost be the energy it take to make the laser,1
1,Physics,233,why be laser cheap than conventional missile,because they be make from light beam and don,because the only cost be the energy it take to make the laser,-1
1,Physics,241,why be laser cheap than conventional missile,0,because the only cost be the energy it take to make the laser,-1
1,Physics,251,why be laser cheap than conventional missile,because laser can be use over and over as long as the energy be provi,because the only cost be the energy it take to make the laser,1
1,Physics,256,why be laser cheap than conventional missile,you just have to pay for the energy that be use to make laser,because the only cost be the energy it take to make the laser,1
1,Physics,264,why be laser cheap than conventional missile,they do not use as many physical resource as missile do,because the only cost be the energy it take to make the laser,0
1,Physics,273,why be laser cheap than conventional missile,less cost to maintain easy to sourse only n,because the only cost be the energy it take to make the laser,0
1,Physics,277,why be laser cheap than conventional missile,you only need to pay for the energy use rather than the material and manufacturing of a missle,because the only cost be the energy it take to make the laser,1
1,Physics,296,why be laser cheap than conventional missile,cost less,because the only cost be the energy it take to make the laser,-1
1,Physics,309,why be laser cheap than conventional missile,because it only cost the amount of energy need to make the laser,because the only cost be the energy it take to make the laser,1
1,Physics,313,why be laser cheap than conventional missile,they do not take as much to be able to power,because the only cost be the energy it take to make the laser,-1
1,Physics,335,why be laser cheap than conventional missile,only the energy use to create the laser be expend compare to manufacture and store missle,because the only cost be the energy it take to make the laser,1
1,Physics,343,why be laser cheap than conventional missile,they require less equipment and do not need ammunition,because the only cost be the energy it take to make the laser,0
1,Physics,347,why be laser cheap than conventional missile,you do not have the cost of source the material store it and its re,because the only cost be the energy it take to make the laser,1
1,Physics,350,why be laser cheap than conventional missile,missile take time and lot of material to build and craft,because the only cost be the energy it take to make the laser,-1
1,Physics,458,why be laser cheap than conventional missile,because missel be m,because the only cost be the energy it take to make the laser,-1
1,Physics,468,why be laser cheap than conventional missile,they be strong and more powerful,because the only cost be the energy it take to make the laser,-1
1,Physics,107,what industry be one of the big user of laser,clothing industry,the military,-1
1,Physics,114,what industry be one of the big user of laser,manufacture,the military,-1
